loan_id,customer_id,branch_id,loan_type_id,disbursement_date,due_date,loan_amount,interest_rate,emi_amount,paid_amount,outstanding_balance,loan_status,default_flag
L09299,C0491,B013,3,27-07-22,25-07-30,3128561,8.96,28678.48,1740979.4,1387581.6,Closed,No
L09300,C0783,B018,3,02-12-23,01-12-26,2884795,13.99,26443.95,1945650.25,939144.75,Closed,No
L09301,C1233,B017,3,06-01-24,05-01-28,1540737,13.63,14123.42,468225.33,1072511.67,Defaulted,Yes
L09302,C0076,B004,6,15-04-24,13-04-34,2208757,9.5,20246.94,1887556.01,321200.99,Active,No
L09303,C0305,B011,1,10-02-23,08-02-29,3968962,9.41,36382.15,3694779.08,274182.92,Active,No
L09304,C0058,B010,3,14-02-22,13-02-26,2305562,8.22,21134.32,1654542.37,651019.63,Active,No
L09305,C0605,B015,3,01-03-24,28-02-29,406745,13.1,3728.5,136884.81,269860.19,Closed,No
L09306,C0451,B012,5,08-05-23,06-05-29,3759376,8.04,34460.95,2548040.5,1211335.5,Active,No
L09307,C1423,B004,4,04-06-23,03-06-26,2446764,11.57,22428.67,2404468.14,42295.86,Closed,No
L09308,C1232,B005,4,30-04-23,29-04-26,817101,13.81,7490.09,257492.8,559608.2,Active,No
L09309,C0412,B027,2,29-03-22,28-03-26,4628245,9.19,42425.58,3529992.59,1098252.41,Active,No
L09310,C0923,B025,4,10-03-23,09-03-25,3153443,9.44,28906.56,1502379.41,1651063.59,Closed,No
L09311,C0316,B030,2,18-12-22,16-12-30,1198838,12.46,10989.35,917347.54,281490.46,Active,No
L09312,C0070,B003,2,12-04-22,10-04-31,4209730,7.87,38589.19,2380975.8,1828754.2,Closed,No
L09313,C1332,B019,3,19-12-22,17-12-31,2971415,11.88,27237.97,2236767.61,734647.39,Active,No
L09314,C0236,B003,5,03-09-23,31-08-32,4716388,12.08,43233.56,1875748.22,2840639.78,Closed,No
L09315,C0284,B022,3,18-07-23,16-07-30,2162648,13.79,19824.27,1059669.75,1102978.25,Active,No
L09316,C0630,B029,2,22-01-22,21-01-25,3340450,14.52,30620.79,732397.64,2608052.36,Active,No
L09317,C0021,B026,5,12-01-22,12-01-24,513794,10.17,4709.78,312705.88,201088.12,Closed,No
L09318,C0883,B023,2,02-12-23,30-11-30,1598027,8.86,14648.58,957562.88,640464.12,Active,No
L09319,C0332,B011,1,10-09-23,08-09-29,4602432,9.45,42188.96,4239904.34,362527.66,Closed,No
L09320,C0401,B011,5,05-02-23,04-02-28,2782826,11.65,25509.24,2477338.22,305487.78,Active,No
L09321,C0192,B017,3,29-09-22,28-09-27,1390476,9.71,12746.03,1380427.37,10048.63,Active,No
L09322,C0384,B010,3,18-03-23,16-03-31,1412775,12.58,12950.44,1388661.44,24113.56,Active,No
L09323,C0179,B026,2,23-08-23,20-08-33,4028511,15.08,36928.02,1407499.57,2621011.43,Active,No
L09324,C1045,B028,6,25-04-24,25-04-27,837936,12.81,7681.08,239758.9,598177.1,Active,No
L09325,C1083,B030,3,16-08-22,14-08-30,4652536,14.17,42648.25,1064822.4,3587713.6,Active,No
L09326,C0173,B022,4,15-09-23,13-09-29,478476,14.52,4386.03,184775.99,293700.01,Active,No
L09327,C0933,B008,6,06-05-22,05-05-26,2762325,11.01,25321.31,2497742.74,264582.26,Active,No
L09328,C0900,B015,6,16-03-22,14-03-31,506684,14.5,4644.6,285588.89,221095.11,Active,No
L09329,C1315,B024,5,20-12-23,18-12-31,4166054,9.38,38188.83,3260186.77,905867.23,Closed,No
L09330,C0073,B012,1,25-10-22,24-10-25,3620290,13.04,33185.99,801926.23,2818363.77,Closed,No
L09331,C0758,B017,6,08-04-22,07-04-26,1247327,10.67,11433.83,579734.51,667592.49,Closed,No
L09332,C0099,B021,2,18-06-23,16-06-28,1514688,14.85,13884.64,701880.88,812807.12,Active,No
L09333,C1330,B027,2,19-04-24,18-04-31,3063337,14.57,28080.59,2220080.91,843256.09,Defaulted,Yes
L09334,C0484,B010,3,19-09-22,18-09-26,3751407,8.93,34387.9,2453748.98,1297658.02,Defaulted,Yes
L09335,C0350,B027,1,15-05-22,14-05-26,1454372,7.56,13331.74,931741.31,522630.69,Active,No
L09336,C0063,B010,3,20-11-23,17-11-32,4249121,9.81,38950.28,1563821.46,2685299.54,Active,No
L09337,C0615,B010,3,20-10-23,18-10-30,308283,14.01,2825.93,64629.46,243653.54,Active,No
L09338,C1238,B027,2,09-07-22,07-07-31,1519518,8.07,13928.92,911703.3,607814.7,Closed,No
L09339,C0405,B009,4,07-06-22,05-06-30,4161181,8.84,38144.16,1418743.01,2742437.99,Closed,No
L09340,C1444,B009,3,22-01-22,21-01-26,2328102,15.13,21340.94,2073797.56,254304.44,Active,No
L09341,C1132,B027,2,16-05-23,14-05-29,3317034,12.93,30406.15,3077498.88,239535.12,Active,No
L09342,C0334,B024,4,08-08-23,06-08-29,2678139,12.12,24549.61,2245008.93,433130.07,Active,No
L09343,C1294,B024,6,09-01-23,06-01-33,3190357,9.5,29244.94,2157611.37,1032745.63,Active,No
L09344,C1394,B026,4,19-04-22,18-04-24,2095249,7.92,19206.45,1988362.97,106886.03,Active,No
L09345,C0225,B013,5,31-05-22,30-05-26,1943573,13.62,17816.09,910801.44,1032771.56,Closed,No
L09346,C0567,B027,4,02-06-23,31-05-28,1642138,12.14,15052.93,1210541.82,431596.18,Active,No
L09347,C1360,B011,4,14-05-24,13-05-31,3449420,7.59,31619.68,3124856.26,324563.74,Active,No
L09348,C0573,B026,6,12-11-23,10-11-29,335455,8.14,3075.0,199679.29,135775.71,Closed,No
L09349,C0289,B015,6,01-09-22,31-08-26,600196,9.84,5501.8,399353.99,200842.01,Active,No
L09350,C1345,B010,5,19-06-23,17-06-28,2896208,8.1,26548.57,2490001.5,406206.5,Closed,No
L09351,C0657,B022,3,25-07-23,22-07-33,2523560,12.6,23132.63,1894369.03,629190.97,Active,No
L09352,C0720,B009,5,17-08-22,16-08-27,3790774,8.16,34748.76,3591877.86,198896.14,Active,No
L09353,C0699,B022,1,09-06-23,08-06-26,3971916,8.63,36409.23,1770316.64,2201599.36,Active,No
L09354,C0764,B022,5,19-01-24,16-01-34,2862111,11.01,26236.02,726389.31,2135721.69,Active,No
L09355,C0647,B012,1,21-01-23,19-01-32,4419249,12.36,40509.78,1185565.57,3233683.43,Active,No
L09356,C1240,B019,1,14-11-22,12-11-28,616150,11.22,5648.04,540139.69,76010.31,Active,No
L09357,C1376,B014,5,22-07-23,21-07-24,350687,11.7,3214.63,86939.05,263747.95,Closed,No
L09358,C1054,B005,2,14-01-22,13-01-27,1401376,12.09,12845.95,702799.41,698576.59,Active,No
L09359,C1024,B009,5,22-01-24,20-01-32,2092178,15.32,19178.3,937630.0,1154548.0,Closed,No
L09360,C0131,B012,3,30-10-22,29-10-24,3935833,10.03,36078.47,1797825.19,2138007.81,Active,No
L09361,C1003,B005,5,10-07-22,07-07-32,2602223,10.03,23853.71,1799064.84,803158.16,Active,No
L09362,C0195,B013,1,14-01-24,12-01-29,1237823,8.61,11346.71,281745.89,956077.11,Active,No
L09363,C1279,B020,6,01-03-23,27-02-31,2032629,13.03,18632.43,1623740.03,408888.97,Active,No
L09364,C1286,B017,3,07-07-22,05-07-31,4895118,13.96,44871.92,4659833.64,235284.36,Active,No
L09365,C0036,B022,3,16-12-22,14-12-30,3937263,10.41,36091.58,2081150.84,1856112.16,Active,No
L09366,C1270,B006,5,20-02-24,19-02-26,4928156,11.76,45174.76,2844578.34,2083577.66,Closed,No
L09367,C0575,B017,3,29-02-24,27-02-31,997970,13.31,9148.06,695906.57,302063.43,Active,No
L09368,C1095,B019,2,26-06-22,24-06-28,4969224,11.68,45551.22,4674336.51,294887.49,Closed,No
L09369,C0790,B027,5,10-01-23,09-01-26,4681730,12.93,42915.86,4303532.13,378197.87,Active,No
L09370,C0049,B005,3,02-01-22,01-01-27,2769590,8.51,25387.91,1110170.8,1659419.2,Active,No
L09371,C1031,B010,5,04-05-22,02-05-29,881057,8.73,8076.36,517094.11,363962.89,Active,No
L09372,C0843,B018,6,07-04-23,05-04-28,2298791,11.83,21072.25,918223.34,1380567.66,Closed,No
L09373,C1435,B010,2,04-02-22,03-02-25,3814060,9.32,34962.22,830330.09,2983729.91,Active,No
L09374,C1427,B024,1,14-01-24,12-01-30,2758475,11.5,25286.02,2197323.67,561151.33,Active,No
L09375,C1353,B014,2,27-12-23,26-12-24,1029565,11.58,9437.68,996134.74,33430.26,Closed,No
L09376,C0211,B029,1,23-10-23,21-10-28,375857,8.21,3445.36,121102.84,254754.16,Active,No
L09377,C0842,B023,1,06-01-23,05-01-28,4377367,12.28,40125.86,4177215.78,200151.22,Active,No
L09378,C0091,B020,2,07-02-23,07-02-24,102095,8.49,935.87,31558.45,70536.55,Active,No
L09379,C0809,B003,4,23-09-23,22-09-26,4645681,11.63,42585.41,2794794.58,1850886.42,Active,No
L09380,C0772,B004,2,13-12-23,11-12-29,1240108,12.01,11367.66,733761.5,506346.5,Active,No
L09381,C0010,B009,1,25-02-24,24-02-27,3790841,11.11,34749.38,2518738.96,1272102.04,Closed,No
L09382,C0023,B002,5,30-06-23,28-06-28,1872097,15.34,17160.89,1540781.22,331315.78,Closed,No
L09383,C0080,B028,1,03-05-24,02-05-28,3034738,10.42,27818.43,962604.99,2072133.01,Defaulted,Yes
L09384,C1262,B007,3,25-04-22,23-04-28,4747530,11.44,43519.03,2885401.35,1862128.65,Closed,No
L09385,C1355,B019,4,05-05-24,03-05-34,2480617,8.74,22738.99,1615760.84,864856.16,Active,No
L09386,C1336,B025,6,18-12-23,17-12-25,4965949,10.78,45521.2,3507039.46,1458909.54,Active,No
L09387,C1286,B007,2,14-11-23,12-11-30,2265524,10.94,20767.3,1158544.1,1106979.9,Active,No
L09388,C0902,B017,6,14-11-23,12-11-31,775445,10.56,7108.25,473278.01,302166.99,Active,No
L09389,C0621,B017,3,16-12-23,15-12-25,1353636,10.65,12408.33,587763.51,765872.49,Active,No
L09390,C0663,B010,6,06-07-22,04-07-31,3674507,13.57,33682.98,1390232.78,2284274.22,Active,No
L09391,C0545,B026,1,04-12-22,02-12-29,1551173,15.4,14219.09,681927.52,869245.48,Closed,No
L09392,C0235,B022,6,21-07-22,20-07-27,1771916,11.24,16242.56,524743.2,1247172.8,Active,No
L09393,C0390,B006,4,03-11-23,02-11-24,2091242,14.92,19169.72,1755865.39,335376.61,Active,No
L09394,C0606,B030,1,07-12-22,06-12-25,2606800,9.5,23895.67,1102546.84,1504253.16,Active,No
L09395,C1083,B019,6,09-06-22,08-06-25,149934,7.73,1374.4,144933.63,5000.37,Closed,No
L09396,C0535,B021,2,04-02-24,02-02-31,4096889,14.97,37554.82,2817204.55,1279684.45,Active,No
L09397,C0777,B021,4,22-05-24,21-05-31,3759452,15.47,34461.64,1042378.66,2717073.34,Closed,No
L09398,C0667,B022,2,11-11-22,08-11-32,4475446,15.41,41024.92,2191393.86,2284052.14,Closed,No
L09399,C0196,B030,2,08-06-24,08-06-25,4407808,8.38,40404.91,906777.03,3501030.97,Closed,No
L09400,C0815,B017,3,30-01-24,28-01-30,1512537,13.67,13864.92,1200737.98,311799.02,Closed,No
L09401,C0180,B016,4,11-04-24,09-04-33,3492422,14.21,32013.87,1598746.46,1893675.54,Active,No
L09402,C0656,B019,2,12-01-22,10-01-32,1504126,7.67,13787.82,903107.94,601018.06,Closed,No
L09403,C0252,B013,4,09-09-22,09-09-23,557517,8.82,5110.57,279975.31,277541.69,Closed,No
L09404,C1283,B025,5,26-03-22,26-03-23,2629244,13.87,24101.4,1715270.0,913974.0,Closed,No
L09405,C0946,B015,6,10-06-23,09-06-26,1677986,10.3,15381.54,705896.01,972089.99,Active,No
L09406,C1120,B030,3,14-01-22,12-01-32,1197155,9.24,10973.92,356310.44,840844.56,Active,No
L09407,C0558,B007,5,11-10-23,10-10-26,3708446,14.14,33994.09,2783085.56,925360.44,Closed,No
L09408,C1211,B025,3,03-04-22,02-04-24,2144543,12.97,19658.31,1070554.74,1073988.26,Active,No
L09409,C0293,B015,3,01-05-22,30-04-25,4403142,15.46,40362.14,3828275.13,574866.87,Closed,No
L09410,C0706,B014,1,13-09-23,12-09-27,1725392,10.95,15816.09,663250.63,1062141.37,Active,No
L09411,C0780,B021,5,22-07-22,20-07-28,1070097,12.52,9809.22,311586.59,758510.41,Active,No
L09412,C0124,B018,5,08-11-22,06-11-28,732542,14.79,6714.97,576914.6,155627.4,Active,No
L09413,C1447,B014,2,21-05-23,19-05-29,3396159,9.28,31131.46,1320237.22,2075921.78,Active,No
L09414,C0430,B015,2,14-03-23,11-03-33,2330699,9.24,21364.74,519653.63,1811045.37,Active,No
L09415,C0948,B029,3,25-02-22,25-02-24,2342331,12.88,21471.37,1157959.72,1184371.28,Defaulted,Yes
L09416,C1445,B008,4,22-09-23,20-09-31,4761494,14.57,43647.03,2584719.29,2176774.71,Closed,No
L09417,C0654,B026,2,14-02-24,13-02-26,335714,11.31,3077.38,296800.47,38913.53,Active,No
L09418,C0354,B004,6,25-01-22,23-01-30,1185033,12.84,10862.8,704740.03,480292.97,Defaulted,Yes
L09419,C0930,B017,2,30-07-23,28-07-30,4227733,10.22,38754.22,3301697.52,926035.48,Active,No
L09420,C0428,B012,3,18-02-22,16-02-31,1815806,15.39,16644.89,477553.77,1338252.23,Active,No
L09421,C1266,B013,4,25-08-22,24-08-24,3748295,11.9,34359.37,2012834.44,1735460.56,Active,No
L09422,C0405,B001,2,04-08-22,03-08-24,1333619,10.23,12224.84,1097545.97,236073.03,Active,No
L09423,C1214,B028,6,07-08-23,06-08-27,3023695,15.0,27717.2,1054822.19,1968872.81,Active,No
L09424,C0192,B018,6,13-12-22,11-12-28,766617,7.84,7027.32,743229.31,23387.69,Active,No
L09425,C1041,B004,1,11-05-23,08-05-32,4856076,12.13,44514.03,2845331.67,2010744.33,Active,No
L09426,C1230,B018,3,26-07-23,25-07-24,4334930,7.83,39736.86,2407196.33,1927733.67,Closed,No
L09427,C1254,B004,1,20-02-22,19-02-26,1951309,8.53,17887.0,1213560.04,737748.96,Closed,No
L09428,C0060,B007,2,02-02-22,31-01-30,2042430,9.71,18722.28,1060922.72,981507.28,Active,No
L09429,C0004,B015,2,15-02-23,13-02-32,700364,7.98,6420.0,694993.53,5370.47,Active,No
L09430,C0880,B020,4,27-04-23,24-04-33,2189804,7.52,20073.2,1654849.28,534954.72,Closed,No
L09431,C1183,B025,2,16-08-23,14-08-31,1048127,12.15,9607.83,249794.24,798332.76,Active,No
L09432,C0550,B028,4,30-04-24,30-04-25,4333629,7.54,39724.93,4066942.26,266686.74,Active,No
L09433,C1201,B006,2,12-08-23,10-08-29,780266,12.45,7152.44,705607.91,74658.09,Defaulted,Yes
L09434,C0431,B022,1,06-01-24,04-01-29,1436000,14.33,13163.33,356253.2,1079746.8,Active,No
L09435,C0673,B011,1,15-08-23,14-08-25,4855143,9.88,44505.48,2874337.49,1980805.51,Closed,No
L09436,C0138,B021,4,12-10-22,10-10-30,1939010,7.72,17774.26,393477.53,1545532.47,Active,No
L09437,C0972,B011,2,20-12-22,18-12-28,982000,9.08,9001.67,304283.14,677716.86,Active,No
L09438,C0505,B014,3,18-02-24,17-02-28,2562119,14.93,23486.09,1910919.64,651199.36,Active,No
L09439,C0197,B005,6,06-05-23,03-05-32,3017795,8.93,27663.12,1502931.32,1514863.68,Active,No
L09440,C0551,B025,5,22-03-24,21-03-30,2701118,14.35,24760.25,936810.66,1764307.34,Active,No
L09441,C0831,B011,6,13-02-23,11-02-32,1060188,10.21,9718.39,642219.86,417968.14,Active,No
L09442,C1130,B030,5,21-01-24,20-01-28,3792414,12.69,34763.8,3733578.37,58835.63,Closed,No
L09443,C0962,B030,5,27-03-22,26-03-25,3672798,9.88,33667.32,1083945.64,2588852.36,Active,No
L09444,C0136,B027,3,23-01-23,23-01-24,1186584,11.09,10877.02,1104185.07,82398.93,Closed,No
L09445,C0424,B005,1,07-03-23,05-03-31,4559129,8.39,41792.02,2979751.06,1579377.94,Active,No
L09446,C0429,B002,1,13-10-22,11-10-28,3278018,13.73,30048.5,3084584.59,193433.41,Defaulted,Yes
L09447,C0211,B009,2,28-02-22,28-02-23,2869513,8.67,26303.87,1389203.5,1480309.5,Closed,No
L09448,C1169,B004,6,30-03-23,27-03-32,3382548,8.52,31006.69,1900736.16,1481811.84,Closed,No
L09449,C0290,B024,5,26-02-24,25-02-28,2402765,8.53,22025.35,495978.39,1906786.61,Defaulted,Yes
L09450,C0168,B002,5,23-06-22,22-06-27,318330,8.51,2918.03,74167.49,244162.51,Active,No
L09451,C0803,B010,2,05-09-23,03-09-30,4026874,9.49,36913.01,2756158.19,1270715.81,Active,No
L09452,C0731,B014,2,23-08-22,22-08-24,1856904,14.55,17021.62,1813261.22,43642.78,Active,No
L09453,C1488,B023,3,10-10-23,09-10-24,4003977,13.18,36703.12,1680468.97,2323508.03,Closed,No
L09454,C0264,B024,5,13-01-23,11-01-31,947625,11.24,8686.56,518581.36,429043.64,Closed,No
L09455,C1379,B025,4,20-03-24,18-03-34,1372015,9.26,12576.8,947098.41,424916.59,Active,No
L09456,C0944,B029,3,01-06-24,31-05-31,2439764,9.52,22364.5,1611090.19,828673.81,Active,No
L09457,C1351,B019,3,08-04-23,07-04-26,4324242,15.32,39638.89,1510370.11,2813871.89,Active,No
L09458,C1288,B025,4,26-05-23,24-05-28,2938590,11.76,26937.08,1698357.48,1240232.52,Active,No
L09459,C0124,B007,4,26-07-22,24-07-29,3974966,9.02,36437.19,1050606.24,2924359.76,Active,No
L09460,C1036,B004,6,25-04-22,23-04-29,4184756,11.17,38360.26,4094526.99,90229.01,Active,No
L09461,C0249,B024,5,20-08-22,19-08-25,966827,11.18,8862.58,806441.04,160385.96,Defaulted,Yes
L09462,C0608,B022,4,24-12-22,22-12-28,4834636,14.44,44317.5,4254379.93,580256.07,Active,No
L09463,C1428,B028,1,23-10-23,21-10-30,977469,12.73,8960.13,570115.92,407353.08,Active,No
L09464,C0771,B001,5,14-09-22,13-09-24,3969526,10.14,36387.32,3617445.47,352080.53,Active,No
L09465,C0931,B020,4,17-01-24,16-01-26,3183440,12.8,29181.53,1340924.95,1842515.05,Active,No
L09466,C0564,B005,6,13-02-24,10-02-33,1373727,8.85,12592.5,889388.69,484338.31,Active,No
L09467,C0257,B005,2,28-09-23,26-09-29,3771853,14.31,34575.32,2343771.84,1428081.16,Active,No
L09468,C0457,B029,6,25-05-24,25-05-27,2426499,13.19,22242.91,1894798.75,531700.25,Active,No
L09469,C1020,B007,2,06-03-23,04-03-29,4589588,12.04,42071.22,2729509.65,1860078.35,Active,No
L09470,C1451,B008,5,29-07-23,27-07-28,3354890,11.45,30753.16,809742.05,2545147.95,Active,No
L09471,C0502,B010,3,14-07-23,13-07-27,3230906,8.72,29616.64,2248053.12,982852.88,Defaulted,Yes
L09472,C1221,B009,6,12-06-23,11-06-24,466469,12.45,4275.97,380447.92,86021.08,Closed,No
L09473,C1433,B004,4,10-01-23,09-01-25,718199,10.28,6583.49,395991.3,322207.7,Active,No
L09474,C1499,B011,1,17-10-22,15-10-28,4315260,9.5,39556.55,2883366.17,1431893.83,Active,No
L09475,C1374,B001,4,09-05-24,08-05-31,3331209,11.94,30536.08,1002695.53,2328513.47,Active,No
L09476,C1439,B001,4,07-06-24,05-06-33,3729616,14.22,34188.15,1426043.64,2303572.36,Active,No
L09477,C0748,B026,2,28-05-24,28-05-26,2828359,10.13,25926.62,1855432.07,972926.93,Active,No
L09478,C0781,B023,4,11-05-23,09-05-29,1328748,15.19,12180.19,572449.38,756298.62,Closed,No
L09479,C1157,B019,4,09-03-23,06-03-33,2460687,9.24,22556.3,915046.93,1545640.07,Defaulted,Yes
L09480,C0576,B013,4,23-01-24,21-01-31,3802003,7.97,34851.69,3574211.61,227791.39,Closed,No
L09481,C0841,B024,1,30-05-24,30-05-27,3134511,13.97,28733.02,2336101.88,798409.12,Active,No
L09482,C0677,B006,1,12-05-23,10-05-30,1034085,9.64,9479.11,368524.11,665560.89,Closed,No
L09483,C0163,B024,4,27-01-22,27-01-23,4826252,10.69,44240.64,4771565.84,54686.16,Closed,No
L09484,C1248,B004,6,31-07-23,30-07-24,2018147,14.42,18499.68,916743.19,1101403.81,Defaulted,Yes
L09485,C0059,B029,5,16-03-24,16-03-26,832271,10.01,7629.15,731930.59,100340.41,Active,No
L09486,C0398,B017,2,23-03-24,22-03-28,4580375,12.31,41986.77,1294786.01,3285588.99,Active,No
L09487,C1257,B027,5,23-08-23,22-08-27,3922656,10.06,35957.68,790514.75,3132141.25,Defaulted,Yes
L09488,C0439,B013,1,20-05-24,18-05-34,2089723,9.26,19155.79,726121.34,1363601.66,Active,No
L09489,C1010,B011,2,01-06-23,30-05-29,4342430,11.25,39805.61,3670489.55,671940.45,Closed,No
L09490,C1351,B006,4,07-06-24,06-06-29,4666466,9.5,42775.94,3977502.57,688963.43,Active,No
L09491,C1213,B016,6,03-09-23,01-09-29,4268368,8.6,39126.71,3999304.93,269063.07,Closed,No
L09492,C1237,B027,1,08-11-22,06-11-29,1194950,11.71,10953.71,334695.54,860254.46,Active,No
L09493,C0775,B007,3,30-12-23,27-12-33,2892768,9.85,26517.04,1894885.04,997882.96,Defaulted,Yes
L09494,C0952,B012,6,17-11-22,16-11-27,455550,12.0,4175.88,209839.14,245710.86,Active,No
L09495,C0245,B025,1,26-02-22,25-02-27,2411413,8.4,22104.62,1649677.99,761735.01,Active,No
L09496,C1095,B030,4,11-01-22,10-01-25,759462,10.51,6961.74,156033.05,603428.95,Closed,No
L09497,C0630,B015,1,01-12-23,30-11-27,245343,11.45,2248.98,117978.38,127364.62,Closed,No
L09498,C0784,B014,5,30-08-23,28-08-29,1163129,13.64,10662.02,1042184.86,120944.14,Closed,No
L09499,C0968,B023,1,04-12-23,03-12-27,4370244,12.14,40060.57,1122922.61,3247321.39,Active,No
L09500,C0380,B025,6,23-05-23,21-05-29,1955722,14.11,17927.45,1495670.02,460051.98,Closed,No
L09501,C0604,B019,6,30-09-23,28-09-31,4256852,10.86,39021.14,1006964.41,3249887.59,Active,No
L09502,C0831,B016,3,14-11-22,13-11-24,603665,10.82,5533.6,148429.89,455235.11,Active,No
L09503,C1072,B012,1,31-01-22,30-01-27,3902987,14.67,35777.38,1527334.63,2375652.37,Active,No
L09504,C0743,B013,6,03-05-23,01-05-30,4559425,8.34,41794.73,2956697.63,1602727.37,Closed,No
L09505,C0610,B002,5,19-06-24,19-06-27,4634797,11.94,42485.64,3258772.19,1376024.81,Active,No
L09506,C0905,B021,3,17-11-23,16-11-24,3891289,10.52,35670.15,3056722.74,834566.26,Closed,No
L09507,C0523,B010,5,26-05-23,25-05-25,488464,12.66,4477.59,305835.47,182628.53,Active,No
L09508,C0036,B026,2,12-11-23,10-11-31,296134,13.07,2714.56,173420.79,122713.21,Active,No
L09509,C0392,B029,2,07-01-23,07-01-24,4569944,10.36,41891.15,2730609.64,1839334.36,Active,No
L09510,C1363,B009,6,01-02-22,31-01-26,426389,10.62,3908.57,350955.72,75433.28,Active,No
L09511,C1002,B011,3,04-09-23,02-09-29,3692203,9.61,33845.19,2936862.09,755340.91,Closed,No
L09512,C0896,B001,4,01-12-23,28-11-33,1667371,9.5,15284.23,565208.4,1102162.6,Active,No
L09513,C0875,B019,6,06-03-24,05-03-28,2597165,8.76,23807.35,1440726.87,1156438.13,Active,No
L09514,C0739,B019,4,17-04-22,16-04-24,2868892,13.45,26298.18,871843.76,1997048.24,Closed,No
L09515,C0549,B018,6,08-04-23,07-04-25,395095,11.98,3621.7,376705.13,18389.87,Active,No
L09516,C1500,B021,1,22-05-22,19-05-32,3725117,9.51,34146.91,1539787.75,2185329.25,Closed,No
L09517,C0285,B010,4,21-12-23,20-12-27,1639550,9.21,15029.21,814597.1,824952.9,Active,No
L09518,C1493,B010,1,17-02-24,14-02-34,1753844,12.76,16076.9,775209.4,978634.6,Active,No
L09519,C0608,B008,6,09-10-22,07-10-29,1706359,14.41,15641.62,398408.51,1307950.49,Active,No
L09520,C0682,B010,6,07-03-23,05-03-31,2584932,8.28,23695.21,1536534.01,1048397.99,Closed,No
L09521,C1416,B028,6,17-08-23,16-08-24,4890553,10.99,44830.07,2539749.22,2350803.78,Active,No
L09522,C0457,B001,6,05-01-23,03-01-32,4133484,7.73,37890.27,3119441.63,1014042.37,Active,No
L09523,C1011,B023,2,08-06-22,07-06-27,4365220,9.98,40014.52,2544668.8,1820551.2,Active,No
L09524,C0760,B029,6,01-02-22,01-02-24,3593807,11.49,32943.23,2340324.43,1253482.57,Active,No
L09525,C0262,B005,1,22-04-23,21-04-27,1145843,15.21,10503.56,1023134.24,122708.76,Active,No
L09526,C0144,B007,2,03-05-22,01-05-31,3822735,15.4,35041.74,1208793.08,2613941.92,Active,No
L09527,C0685,B020,3,08-02-22,08-02-23,278243,11.68,2550.56,65825.85,212417.15,Active,No
L09528,C0447,B007,3,09-12-23,07-12-30,4074193,11.05,37346.77,1638469.53,2435723.47,Active,No
L09529,C1373,B009,1,12-01-23,11-01-28,3947983,7.98,36189.84,3594179.95,353803.05,Active,No
L09530,C0360,B024,1,29-06-22,26-06-32,1636918,9.67,15005.08,835323.12,801594.88,Active,No
L09531,C1494,B018,1,06-06-23,05-06-26,2486900,11.71,22796.58,1899649.46,587250.54,Active,No
L09532,C0599,B007,4,02-06-22,31-05-30,1924380,14.36,17640.15,1251663.98,672716.02,Active,No
L09533,C1323,B003,5,17-04-22,15-04-28,717445,14.62,6576.58,437006.23,280438.77,Closed,No
L09534,C1273,B021,4,21-12-23,20-12-26,4139199,15.01,37942.66,1865006.31,2274192.69,Active,No
L09535,C0830,B026,5,03-12-23,02-12-25,251013,11.88,2300.95,102165.06,148847.94,Closed,No
L09536,C1221,B024,2,24-02-22,23-02-28,2458437,7.82,22535.67,2281452.74,176984.26,Active,No
L09537,C0131,B030,3,02-03-23,29-02-28,4762478,10.42,43656.05,3409573.26,1352904.74,Active,No
L09538,C1144,B021,4,08-11-23,07-11-27,3620154,8.16,33184.75,3194661.63,425492.37,Defaulted,Yes
